Course ID,Course Title,Ad Campaign Platform,Ad Spend ($),Impressions,Clicks,Landing Page Views,Sign-ups,Conversion Rate (%),Location,Date
C-1006,AI for Non-Techies,Google Search,345.89,7711,246,191,60,31.41,Cairo,22/06/2025
C-1000,Intro to Python,LinkedIn Sponsored,1066.4,30473,3174,2853,856,30,Kigali,16/06/2025
C-1001,Advanced Excel,Facebook Ads,312.22,29774,2680,2433,1368,56.23,Johannesburg,15/05/2025
C-1003,SQL for Beginners,Email Blast,1061.07,49340,5149,3671,1540,41.95,Kigali,17/04/2025
C-1009,Remote Work Productivity,Instagram Stories,992.16,42469,2248,1771,794,44.83,Accra,20/05/2025
C-1009,Remote Work Productivity,Google Search,418.63,10124,1139,912,207,22.7,Johannesburg,10/06/2025
C-1000,Intro to Python,LinkedIn Sponsored,893.72,38360,1918,1550,734,47.35,Cairo,17/04/2025
C-1009,Remote Work Productivity,Google Search,1295.08,36308,650,515,297,57.67,Kigali,04/06/2025
C-1004,Digital Marketing Basics,Email Blast,533.62,19961,2076,1781,497,27.91,Cairo,02/06/2025
C-1008,UI/UX Fundamentals,Facebook Ads,958.28,45518,5240,3800,1182,31.11,Accra,29/05/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,150.2,4885,344,325,73,22.46,Accra,14/06/2025
C-1002,Data Visualization with Power BI,Google Search,453.91,17362,609,574,140,24.39,Kigali,11/06/2025
C-1003,SQL for Beginners,Instagram Stories,1081.31,45317,5134,4498,1660,36.91,Cape Town,31/05/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,1138.91,38842,2550,1953,551,28.21,Abuja,01/06/2025
C-1006,AI for Non-Techies,Facebook Ads,1492.51,30621,1457,1124,520,46.26,Nairobi,13/05/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,1671.95,34791,3288,2364,544,23.01,Kigali,29/04/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,1152.66,32984,1702,1230,540,43.9,Lagos,24/06/2025
C-1001,Advanced Excel,Instagram Stories,2376.67,48902,4928,3779,778,20.59,Kigali,08/05/2025
C-1001,Advanced Excel,Instagram Stories,1239.24,36024,1625,1412,681,48.23,Johannesburg,26/06/2025
C-1006,AI for Non-Techies,Instagram Stories,664.43,14883,800,614,269,43.81,Cairo,15/07/2025
C-1005,Project Management 101,LinkedIn Sponsored,935.96,19585,2791,2027,530,26.15,Accra,03/05/2025
C-1009,Remote Work Productivity,LinkedIn Sponsored,1099.15,32807,3710,3415,959,28.08,Lagos,22/05/2025
C-1000,Intro to Python,Instagram Stories,79.88,7525,813,707,256,36.21,Lagos,29/05/2025
C-1001,Advanced Excel,Instagram Stories,548.39,11353,1040,793,301,37.96,Cape Town,31/05/2025
C-1000,Intro to Python,Google Search,1071.38,29036,1912,1739,478,27.49,Accra,29/05/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,312.21,11418,1675,1215,247,20.33,Nairobi,09/07/2025
C-1005,Project Management 101,Facebook Ads,476.32,17409,399,353,199,56.37,Kigali,07/07/2025
C-1002,Data Visualization with Power BI,Instagram Stories,45.52,4393,203,164,80,48.78,Cairo,02/07/2025
C-1003,SQL for Beginners,Facebook Ads,573.3,29130,2695,2299,1046,45.5,Nairobi,03/05/2025
C-1000,Intro to Python,Instagram Stories,675.85,14986,1647,1190,332,27.9,Nairobi,08/06/2025
C-1002,Data Visualization with Power BI,Google Search,741.32,39907,4526,3183,952,29.91,Cape Town,18/06/2025
C-1000,Intro to Python,LinkedIn Sponsored,43.33,1528,73,55,12,21.82,Nairobi,13/07/2025
C-1006,AI for Non-Techies,Google Search,615.73,46484,5233,4456,2090,46.9,Cape Town,12/06/2025
C-1001,Advanced Excel,Instagram Stories,686.88,16004,2291,2083,1087,52.18,Nairobi,24/05/2025
C-1001,Advanced Excel,LinkedIn Sponsored,269.15,7763,1091,912,255,27.96,Kigali,29/04/2025
C-1004,Digital Marketing Basics,Instagram Stories,127.21,9986,1138,1006,411,40.85,Accra,28/06/2025
C-1002,Data Visualization with Power BI,Email Blast,172.9,5483,339,315,136,43.17,Lagos,05/07/2025
C-1009,Remote Work Productivity,Google Search,1598.27,43599,2077,1645,918,55.81,Cape Town,21/06/2025
C-1005,Project Management 101,Google Search,963.77,48345,5812,4728,2137,45.2,Accra,20/04/2025
C-1006,AI for Non-Techies,Instagram Stories,1488.38,41375,4500,3631,1368,37.68,Johannesburg,15/07/2025
C-1001,Advanced Excel,Google Search,164.54,7584,1069,765,405,52.94,Nairobi,21/06/2025
C-1009,Remote Work Productivity,Instagram Stories,1470.37,48841,3523,2485,796,32.03,Kigali,10/07/2025
C-1006,AI for Non-Techies,Google Search,307.22,21611,386,317,180,56.78,Johannesburg,29/06/2025
C-1004,Digital Marketing Basics,Facebook Ads,882.61,43245,5060,4060,1876,46.21,Johannesburg,06/07/2025
C-1008,UI/UX Fundamentals,Email Blast,703.78,40387,1305,965,220,22.8,Cairo,02/07/2025
C-1000,Intro to Python,LinkedIn Sponsored,1651.41,44149,4546,4184,2199,52.56,Johannesburg,19/06/2025
C-1008,UI/UX Fundamentals,Email Blast,815.43,40775,1038,801,259,32.33,Johannesburg,17/05/2025
C-1006,AI for Non-Techies,Facebook Ads,491.92,20368,1672,1394,477,34.22,Johannesburg,26/04/2025
C-1007,Graphic Design Essentials,Facebook Ads,1223.79,26289,3312,2971,959,32.28,Johannesburg,16/06/2025
C-1007,Graphic Design Essentials,Email Blast,1294.16,42817,6139,4798,1639,34.16,Nairobi,20/04/2025
C-1008,UI/UX Fundamentals,LinkedIn Sponsored,46.02,1790,253,232,55,23.71,Kigali,25/05/2025
C-1002,Data Visualization with Power BI,Email Blast,1168.74,26351,2304,1902,527,27.71,Abuja,06/06/2025
C-1005,Project Management 101,Google Search,1469.82,36806,3856,3506,1905,54.34,Cape Town,28/06/2025
C-1001,Advanced Excel,Email Blast,77.33,2093,149,127,33,25.98,Nairobi,10/05/2025
C-1000,Intro to Python,Google Search,267.31,18182,638,557,162,29.08,Lagos,03/06/2025
C-1000,Intro to Python,Email Blast,1064.18,27081,897,628,306,48.73,Cairo,11/06/2025
C-1008,UI/UX Fundamentals,Instagram Stories,303.85,28225,2317,1715,400,23.32,Abuja,29/05/2025
C-1001,Advanced Excel,Email Blast,1038.81,42978,1427,1316,390,29.64,Accra,26/06/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,222.26,6478,160,120,48,40,Nairobi,06/06/2025
C-1008,UI/UX Fundamentals,Google Search,277.27,14316,634,452,161,35.62,Kigali,18/05/2025
C-1006,AI for Non-Techies,Facebook Ads,1272.67,39432,1606,1509,673,44.6,Cairo,20/05/2025
C-1006,AI for Non-Techies,Google Search,1848.87,48838,3331,2688,1119,41.63,Lagos,04/05/2025
C-1003,SQL for Beginners,Instagram Stories,176.08,6650,720,534,213,39.89,Nairobi,26/04/2025
C-1007,Graphic Design Essentials,Email Blast,601.1,41127,5423,4652,1921,41.29,Lagos,05/07/2025
C-1004,Digital Marketing Basics,Google Search,701.65,44652,4232,3086,1033,33.47,Nairobi,28/05/2025
C-1000,Intro to Python,Google Search,2171.83,47392,5065,3806,1357,35.65,Lagos,07/07/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,359.63,33532,1294,1070,393,36.73,Cairo,13/06/2025
C-1002,Data Visualization with Power BI,Google Search,822.68,25370,3069,2201,857,38.94,Cairo,15/05/2025
C-1001,Advanced Excel,LinkedIn Sponsored,30.4,2923,286,249,75,30.12,Abuja,28/06/2025
C-1004,Digital Marketing Basics,Facebook Ads,1514.13,35331,3931,3278,1751,53.42,Cairo,02/07/2025
C-1009,Remote Work Productivity,Facebook Ads,1755.03,42125,5394,4429,1476,33.33,Cape Town,26/05/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,1561.75,34474,2522,1881,1019,54.17,Lagos,30/04/2025
C-1007,Graphic Design Essentials,Google Search,1607.74,38151,2872,2064,732,35.47,Kigali,27/06/2025
C-1002,Data Visualization with Power BI,Facebook Ads,799.02,17719,2414,1812,410,22.63,Nairobi,27/06/2025
C-1003,SQL for Beginners,Email Blast,627.39,49547,3196,2670,1567,58.69,Lagos,02/06/2025
C-1000,Intro to Python,Google Search,76.09,1805,181,130,45,34.62,Lagos,21/06/2025
C-1007,Graphic Design Essentials,Instagram Stories,567.8,24853,1756,1666,705,42.32,Accra,15/04/2025
C-1002,Data Visualization with Power BI,Email Blast,42.29,3317,135,106,36,33.96,Abuja,29/05/2025
C-1003,SQL for Beginners,Google Search,801.15,22089,1363,1112,543,48.83,Abuja,11/05/2025
C-1005,Project Management 101,Facebook Ads,684.75,18777,2050,1439,413,28.7,Kigali,18/05/2025
C-1001,Advanced Excel,Facebook Ads,1386.97,33901,2636,1848,964,52.16,Accra,30/05/2025
C-1003,SQL for Beginners,Facebook Ads,1160.56,34801,3019,2163,1095,50.62,Abuja,17/05/2025
C-1001,Advanced Excel,LinkedIn Sponsored,967.08,31480,3761,3339,1740,52.11,Cairo,11/06/2025
C-1005,Project Management 101,Email Blast,264.38,6661,197,170,76,44.71,Cape Town,04/06/2025
C-1000,Intro to Python,Google Search,1007.06,25177,850,636,353,55.5,Cairo,05/07/2025
C-1009,Remote Work Productivity,Email Blast,756.47,20917,2868,2551,1119,43.87,Johannesburg,21/05/2025
C-1007,Graphic Design Essentials,Email Blast,408.67,25135,3380,2855,1293,45.29,Cape Town,29/06/2025
C-1003,SQL for Beginners,Email Blast,886.45,49002,3741,3288,1013,30.81,Johannesburg,18/06/2025
C-1002,Data Visualization with Power BI,Instagram Stories,38.25,1417,76,57,16,28.07,Lagos,29/05/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,477.25,36490,5002,4135,1137,27.5,Lagos,23/04/2025
C-1005,Project Management 101,Instagram Stories,39.84,1095,117,93,49,52.69,Cairo,02/07/2025
C-1001,Advanced Excel,Email Blast,297.07,14447,1754,1347,642,47.66,Johannesburg,07/05/2025
C-1006,AI for Non-Techies,Facebook Ads,690.85,33245,4703,4040,1332,32.97,Accra,27/05/2025
C-1004,Digital Marketing Basics,Facebook Ads,239.93,7096,260,227,65,28.63,Johannesburg,03/07/2025
C-1008,UI/UX Fundamentals,LinkedIn Sponsored,1154.27,28070,1320,1142,600,52.54,Cape Town,29/05/2025
C-1001,Advanced Excel,Facebook Ads,1482.68,39061,4551,3399,799,23.51,Accra,25/06/2025
C-1006,AI for Non-Techies,Email Blast,120.34,5904,363,293,62,21.16,Lagos,26/04/2025
C-1006,AI for Non-Techies,Google Search,1434.25,44413,653,600,178,29.67,Johannesburg,03/05/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,831.28,18104,279,241,79,32.78,Abuja,21/05/2025
C-1005,Project Management 101,Instagram Stories,1088.84,21844,2934,2292,1284,56.02,Cairo,25/06/2025
C-1003,SQL for Beginners,Google Search,194.9,5894,740,674,201,29.82,Accra,06/07/2025
C-1009,Remote Work Productivity,Google Search,187.78,8141,158,114,68,59.65,Nairobi,02/06/2025
C-1002,Data Visualization with Power BI,Instagram Stories,1520.21,30462,3495,3151,1711,54.3,Kigali,16/06/2025
C-1006,AI for Non-Techies,Email Blast,135.49,8912,390,276,100,36.23,Kigali,04/07/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,999.53,30616,402,317,162,51.1,Cape Town,17/06/2025
C-1004,Digital Marketing Basics,Facebook Ads,93.68,8858,476,411,120,29.2,Accra,21/05/2025
C-1004,Digital Marketing Basics,Email Blast,545.32,47183,5520,4724,2385,50.49,Lagos,15/07/2025
C-1003,SQL for Beginners,Google Search,786.52,22482,2859,2444,1039,42.51,Nairobi,19/06/2025
C-1003,SQL for Beginners,Instagram Stories,1206.59,24313,3185,2696,1165,43.21,Lagos,14/06/2025
C-1004,Digital Marketing Basics,Google Search,461.52,18050,2092,1695,818,48.26,Lagos,17/05/2025
C-1006,AI for Non-Techies,Email Blast,1444.92,30635,1287,1092,623,57.05,Johannesburg,17/05/2025
C-1001,Advanced Excel,Facebook Ads,1558.53,31280,1810,1505,428,28.44,Accra,26/04/2025
C-1001,Advanced Excel,Facebook Ads,68.83,1783,262,225,117,52,Johannesburg,27/04/2025
C-1002,Data Visualization with Power BI,Instagram Stories,517.29,13984,1301,928,354,38.15,Kigali,26/05/2025
C-1001,Advanced Excel,Email Blast,653.8,39163,4106,3257,1878,57.66,Cairo,07/07/2025
C-1001,Advanced Excel,Facebook Ads,87.28,2428,194,169,80,47.34,Johannesburg,09/05/2025
C-1007,Graphic Design Essentials,Facebook Ads,320.7,9440,458,338,153,45.27,Kigali,24/06/2025
C-1001,Advanced Excel,Instagram Stories,139.43,3798,133,116,44,37.93,Lagos,07/06/2025
C-1002,Data Visualization with Power BI,Instagram Stories,1589.35,38610,4912,3646,757,20.76,Abuja,20/06/2025
C-1007,Graphic Design Essentials,Instagram Stories,123.47,2932,279,244,130,53.28,Abuja,30/06/2025
C-1002,Data Visualization with Power BI,Google Search,630.92,24196,3497,2916,1152,39.51,Accra,29/06/2025
C-1004,Digital Marketing Basics,Instagram Stories,906.12,19340,609,513,159,30.99,Accra,14/07/2025
C-1000,Intro to Python,Email Blast,498.23,41246,3780,3206,1096,34.19,Johannesburg,05/05/2025
C-1004,Digital Marketing Basics,Instagram Stories,1154.86,33695,486,391,91,23.27,Cape Town,26/05/2025
C-1000,Intro to Python,LinkedIn Sponsored,124.5,6748,899,827,383,46.31,Abuja,06/06/2025
C-1002,Data Visualization with Power BI,Google Search,1124.64,28474,3724,3431,956,27.86,Johannesburg,02/06/2025
C-1008,UI/UX Fundamentals,Instagram Stories,25.53,2279,114,102,61,59.8,Kigali,07/05/2025
C-1007,Graphic Design Essentials,Instagram Stories,1049.2,36685,4975,4256,2508,58.93,Kigali,07/06/2025
C-1009,Remote Work Productivity,LinkedIn Sponsored,430.18,33924,4363,3122,1043,33.41,Abuja,05/06/2025
C-1004,Digital Marketing Basics,Facebook Ads,607.48,12784,1873,1693,915,54.05,Kigali,24/05/2025
C-1009,Remote Work Productivity,Facebook Ads,282.98,15353,336,267,60,22.47,Cairo,15/07/2025
C-1000,Intro to Python,Email Blast,448.02,31912,1343,1097,337,30.72,Kigali,06/06/2025
C-1009,Remote Work Productivity,Google Search,656.2,16254,543,400,235,58.75,Nairobi,14/05/2025
C-1003,SQL for Beginners,Google Search,1847.01,44048,6408,5190,1615,31.12,Cairo,19/05/2025
C-1008,UI/UX Fundamentals,Facebook Ads,748.77,49303,2744,2126,622,29.26,Johannesburg,06/06/2025
C-1009,Remote Work Productivity,LinkedIn Sponsored,330.76,26455,1214,957,449,46.92,Accra,17/05/2025
C-1002,Data Visualization with Power BI,Email Blast,391.19,16502,651,587,151,25.72,Kigali,01/07/2025
C-1005,Project Management 101,Facebook Ads,1168.44,39768,5211,3849,897,23.3,Kigali,19/05/2025
C-1009,Remote Work Productivity,Google Search,587.47,37936,1985,1669,870,52.13,Johannesburg,04/06/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,1277.02,36528,3334,2755,709,25.74,Accra,25/06/2025
C-1007,Graphic Design Essentials,Facebook Ads,98.97,3487,168,138,32,23.19,Lagos,03/05/2025
C-1003,SQL for Beginners,Google Search,1081.27,40430,2138,1936,431,22.26,Lagos,31/05/2025
C-1008,UI/UX Fundamentals,Facebook Ads,1185.96,32325,2397,2112,907,42.95,Kigali,05/07/2025
C-1009,Remote Work Productivity,Google Search,447.69,14203,1687,1544,502,32.51,Kigali,23/06/2025
C-1002,Data Visualization with Power BI,Facebook Ads,552.01,22206,2833,2683,1491,55.57,Lagos,17/05/2025
C-1002,Data Visualization with Power BI,Google Search,1171.6,39444,1472,1210,600,49.59,Nairobi,28/05/2025
C-1008,UI/UX Fundamentals,Facebook Ads,1105.93,24913,1934,1759,606,34.45,Kigali,10/06/2025
C-1006,AI for Non-Techies,Facebook Ads,1595.82,39405,2638,2063,787,38.15,Kigali,18/06/2025
C-1004,Digital Marketing Basics,Google Search,376.85,22142,612,458,265,57.86,Accra,13/06/2025
C-1006,AI for Non-Techies,Instagram Stories,1535.17,42894,3838,3242,1283,39.57,Kigali,13/07/2025
C-1002,Data Visualization with Power BI,Email Blast,1726.52,47345,1996,1672,583,34.87,Kigali,14/06/2025
C-1003,SQL for Beginners,Email Blast,943.44,44616,1328,1119,306,27.35,Accra,07/06/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,452.29,21107,857,639,338,52.9,Accra,24/04/2025
C-1002,Data Visualization with Power BI,Facebook Ads,766.57,48764,6817,6424,2752,42.84,Abuja,30/05/2025
C-1009,Remote Work Productivity,Google Search,42.09,3122,194,174,60,34.48,Kigali,28/04/2025
C-1009,Remote Work Productivity,Email Blast,263.17,15476,1361,1240,642,51.77,Nairobi,14/06/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,459.39,10217,1064,803,230,28.64,Nairobi,05/07/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,1063.65,23728,1066,816,163,19.98,Accra,23/05/2025
C-1001,Advanced Excel,LinkedIn Sponsored,763.28,47462,5741,4919,2460,50.01,Cape Town,30/04/2025
C-1000,Intro to Python,Google Search,541.2,18380,1363,1073,254,23.67,Johannesburg,08/06/2025
C-1001,Advanced Excel,LinkedIn Sponsored,438.67,23969,3329,2363,748,31.65,Nairobi,10/07/2025
C-1000,Intro to Python,Instagram Stories,119.05,4155,180,166,64,38.55,Cape Town,09/06/2025
C-1006,AI for Non-Techies,Instagram Stories,323.7,11901,1386,1023,403,39.39,Cape Town,12/06/2025
C-1006,AI for Non-Techies,Email Blast,622.42,24018,2247,2134,1083,50.75,Abuja,21/05/2025
C-1001,Advanced Excel,Email Blast,589.38,32423,4080,3030,642,21.19,Johannesburg,30/06/2025
C-1002,Data Visualization with Power BI,Facebook Ads,1419.42,30575,1762,1458,650,44.58,Lagos,20/04/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,26.38,2315,188,155,34,21.94,Cairo,21/04/2025
C-1001,Advanced Excel,LinkedIn Sponsored,96.3,5862,510,412,220,53.4,Accra,22/06/2025
C-1006,AI for Non-Techies,Facebook Ads,138.36,11545,155,125,36,28.8,Nairobi,10/05/2025
C-1005,Project Management 101,Email Blast,848.19,39930,4449,3238,1435,44.32,Cape Town,19/06/2025
C-1000,Intro to Python,Google Search,751.69,29267,1003,797,414,51.94,Abuja,31/05/2025
C-1002,Data Visualization with Power BI,Facebook Ads,87.82,4509,519,379,192,50.66,Kigali,12/07/2025
C-1003,SQL for Beginners,Instagram Stories,342.88,13450,1410,1186,677,57.08,Cairo,25/04/2025
C-1004,Digital Marketing Basics,Google Search,634.97,20490,394,277,147,53.07,Nairobi,06/05/2025
C-1000,Intro to Python,Email Blast,299.7,26749,3170,2404,812,33.78,Cape Town,13/05/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,94.27,4572,661,573,328,57.24,Lagos,17/05/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,296.14,6742,644,560,183,32.68,Cape Town,09/07/2025
C-1003,SQL for Beginners,Facebook Ads,155.2,7356,1048,965,478,49.53,Johannesburg,30/05/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,1654.8,42824,2116,1990,406,20.4,Nairobi,23/06/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,192.59,8569,932,797,475,59.6,Abuja,30/05/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,675.67,33053,1903,1369,516,37.69,Nairobi,04/07/2025
C-1008,UI/UX Fundamentals,Google Search,460.06,26396,1532,1392,799,57.4,Kigali,30/05/2025
C-1006,AI for Non-Techies,Google Search,345.22,25209,1566,1459,327,22.41,Cape Town,05/06/2025
C-1000,Intro to Python,Instagram Stories,889.44,18255,598,507,131,25.84,Cape Town,10/06/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,456.43,15827,1148,947,282,29.78,Lagos,26/05/2025
C-1002,Data Visualization with Power BI,Facebook Ads,1544.61,46643,4788,4250,2131,50.14,Nairobi,31/05/2025
C-1005,Project Management 101,Instagram Stories,445.99,36484,4984,4507,2266,50.28,Johannesburg,09/07/2025
C-1008,UI/UX Fundamentals,Instagram Stories,132.13,4996,54,40,18,45,Abuja,13/06/2025
C-1008,UI/UX Fundamentals,Instagram Stories,2134.13,46027,3053,2812,1569,55.8,Johannesburg,15/06/2025
C-1007,Graphic Design Essentials,Facebook Ads,362.8,20585,1110,968,298,30.79,Abuja,19/05/2025
C-1000,Intro to Python,Email Blast,1465.98,33905,1215,954,354,37.11,Accra,10/05/2025
C-1001,Advanced Excel,Google Search,654.74,30428,815,720,297,41.25,Accra,23/06/2025
C-1003,SQL for Beginners,Google Search,372.83,13630,1076,833,365,43.82,Lagos,08/05/2025
C-1006,AI for Non-Techies,Instagram Stories,282.8,6135,202,147,61,41.5,Johannesburg,15/04/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,1890.35,39997,2325,2053,951,46.32,Kigali,04/05/2025
C-1001,Advanced Excel,Instagram Stories,307.91,6703,837,704,325,46.16,Abuja,12/06/2025
C-1008,UI/UX Fundamentals,LinkedIn Sponsored,963.43,22373,1475,1153,235,20.38,Cape Town,18/05/2025
C-1000,Intro to Python,Email Blast,1339.49,46902,5728,4159,1791,43.06,Abuja,26/06/2025
C-1001,Advanced Excel,Google Search,357.33,28160,749,707,202,28.57,Accra,12/06/2025
C-1009,Remote Work Productivity,Email Blast,1436.86,39530,3687,3261,694,21.28,Nairobi,17/04/2025
C-1001,Advanced Excel,Facebook Ads,1239.26,37876,3201,2323,624,26.86,Cairo,31/05/2025
C-1008,UI/UX Fundamentals,Instagram Stories,1161.28,23535,1211,1131,596,52.7,Cairo,09/05/2025
C-1006,AI for Non-Techies,Instagram Stories,1049.53,43912,2035,1917,714,37.25,Cape Town,11/06/2025
C-1000,Intro to Python,LinkedIn Sponsored,347.88,12285,209,149,71,47.65,Abuja,23/06/2025
C-1002,Data Visualization with Power BI,Email Blast,1374.43,41517,1731,1477,444,30.06,Abuja,04/06/2025
C-1000,Intro to Python,LinkedIn Sponsored,783.73,26938,1624,1471,777,52.82,Johannesburg,26/05/2025
C-1000,Intro to Python,Instagram Stories,1153.42,49873,2948,2330,1216,52.19,Cairo,27/05/2025
C-1005,Project Management 101,LinkedIn Sponsored,68.09,2325,91,65,25,38.46,Cairo,06/05/2025
C-1004,Digital Marketing Basics,Instagram Stories,820.14,19372,2474,1868,658,35.22,Nairobi,10/06/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,217.04,9807,1228,977,374,38.28,Cape Town,22/04/2025
